winner,weight_class,is_title_bout,gender,total_rounds,r_weight,b_weight,r_height,b_height,r_reach,b_reach,r_stance,b_stance,r_wins,r_losses,r_SS_land_pm,r_SS_att_pm,r_SS_acc,r_TD_acc,r_SS_def_pct,r_TD_def_pct,b_wins,b_losses,b_SS_land_pm,b_SS_att_pm,b_SS_acc,b_TD_acc,b_SS_def_pct,b_TD_def_pct,r_age,b_age
Blue,Welterweight,0,Men,3,77.11,77.11,187.96,180.34,190.5,193.04,Orthodox,Orthodox,33,15,5.1,3.65,0.49,0.42,0.6,0.65,20,10,3.92,3.81,0.49,0.41,0.57,0.68,40,38
Red,Heavyweight,0,Men,3,117.93,120.2,193.04,193.04,198.12,203.2,Orthodox,Orthodox,11,1,6.13,4.02,0.47,0,0.52,0.6,12,10,4.96,5.67,0.44,0.5,0.45,0.2,32,31
Blue,Middleweight,0,Men,3,83.91,83.91,193.04,182.88,193.04,190.5,Orthodox,Switch,11,5,2.93,2.63,0.43,0.25,0.47,0.31,5,2,3.04,6.13,0.53,0.71,0.47,0.81,30,29
Blue,Heavyweight,0,Men,3,92.99,92.99,190.5,185.42,193.04,193.04,Orthodox,Southpaw,19,8,5.53,4.07,0.47,0.25,0.57,0.6,14,5,3.84,4.18,0.39,0,0.5,0.58,35,34
Blue,Middleweight,0,Men,3,83.91,83.91,182.88,187.96,195.58,193.04,Orthodox,Orthodox,12,6,5.33,3.72,0.59,0.34,0.55,0.9,12,3,2.62,3.36,0.39,0.4,0.51,0.33,35,35
Blue,Heavyweight,0,Men,3,108.86,114.76,190.5,185.42,195.58,190.5,Orthodox,Orthodox,34,23,3.78,3.2,0.45,0.36,0.57,0.76,22,10,3.7,2.9,0.57,0.45,0.51,0.59,45,38
Blue,Middleweight,0,Men,3,83.91,83.91,193.04,177.8,203.2,185.42,Orthodox,Orthodox,8,4,2.88,3.08,0.53,0.4,0.54,0.5,17,6,4.53,3.3,0.5,0.5,0.53,0.57,28,33
Blue,Featherweight,0,Men,3,70.31,70.31,185.42,182.88,187.96,190.5,Southpaw,Southpaw,13,3,4.86,3.59,0.51,0.22,0.36,0.55,15,5,4.85,2.4,0.56,0.44,0.46,0.88,24,31
Red,Flyweight,0,Men,3,56.7,56.7,170.18,162.56,170.18,175.26,Southpaw,Orthodox,16,5,3.16,2.89,0.51,0.5,0.51,0.66,8,2,0.8,1.13,0.41,0,0.54,0.5,32,28
Red,Bantamweight,0,Men,3,65.77,61.23,170.18,172.72,180.34,175.26,Orthodox,Orthodox,11,1,3.45,2.28,0.48,0.54,0.57,0.66,11,3,5.25,3.34,0.64,0.4,0.61,1,26,29
Blue,Lightweight,1,Men,5,70.31,70.31,177.8,177.8,187.96,177.8,Orthodox,Southpaw,34,9,3.54,3.19,0.53,0.4,0.51,0.55,25,1,2.46,1.27,0.6,0.6,0.61,0.9,34,32
Red,Bantamweight,1,Men,5,65.77,61.23,170.18,167.64,180.34,170.18,Orthodox,Orthodox,23,4,4.73,2.41,0.52,0.24,0.58,0.45,18,5,5.09,3.47,0.41,0.3,0.62,0.77,34,38
Blue,Bantamweight,0,Men,3,61.23,61.23,170.18,180.34,170.18,182.88,Switch,Switch,17,5,5.14,4.36,0.53,0.51,0.58,0.85,18,1,7.63,3.52,0.61,0.42,0.62,0.62,31,29
Red,Lightweight,0,Men,3,70.31,70.31,177.8,177.8,182.88,177.8,Southpaw,Southpaw,22,6,3.78,2.65,0.48,0.34,0.57,0.8,24,2,3.09,3.07,0.51,0.35,0.59,0.9,34,33
Blue,Flyweight,0,Women,3,56.7,56.7,175.26,170.18,172.72,165.1,Orthodox,Orthodox,18,6,4.58,4.48,0.34,0.15,0.62,0.5,11,1,6.05,3.31,0.39,0.46,0.69,0.91,35,34
Red,Welterweight,0,Men,3,77.11,77.11,180.34,177.8,182.88,182.88,Orthodox,Orthodox,23,3,4.55,3.64,0.43,0.35,0.57,0.93,16,1,3.77,3.55,0.53,0.57,0.61,0.87,35,31
Blue,Middleweight,0,Men,3,83.91,83.91,187.96,177.8,190.5,190.5,Orthodox,Southpaw,26,8,4.21,2.57,0.43,0.66,0.61,0.77,15,1,2.73,1.98,0.58,0.63,0.6,0.57,34,31
Blue,Heavyweight,0,Men,3,92.99,92.99,187.96,190.5,190.5,195.58,Orthodox,Orthodox,19,7,4.59,3.92,0.47,0.33,0.55,0.8,30,9,4.38,2.47,0.55,0.38,0.44,0.53,34,32
Red,Welterweight,0,Men,3,77.11,77.11,180.34,185.42,182.88,180.34,Orthodox,Switch,17,4,2.78,2.61,0.53,0.22,0.65,0.88,13,2,1.8,2.2,0.39,0.3,0.39,0.6,34,31
Red,Middleweight,0,Men,3,83.91,83.91,190.5,185.42,180.34,193.04,Orthodox,Orthodox,9,3,5.69,2.9,0.52,0.33,0.56,0.31,7,3,4.29,5.31,0.46,0.75,0.46,0.65,33,32
Red,Flyweight,0,Men,3,56.7,56.7,170.18,170.18,177.8,180.34,Orthodox,Switch,12,0,1.53,1.36,0.48,0.41,0.57,0,14,8,2.5,2,0.45,0.35,0.43,0.26,23,33
Red,Bantamweight,0,Women,3,61.23,61.23,165.1,170.18,170.18,165.1,Orthodox,Orthodox,17,6,6.34,4.78,0.56,0.45,0.49,0.68,10,8,2.69,3.87,0.55,0.27,0.44,0.47,29,42
Red,Flyweight,0,Women,5,56.7,56.7,165.1,162.56,167.64,172.72,Orthodox,Orthodox,16,3,4.67,3.95,0.43,0.45,0.58,0.59,12,6,4.11,4.96,0.47,0.4,0.56,0.78,30,37
Blue,Bantamweight,0,Men,3,65.77,61.23,172.72,172.72,177.8,177.8,Orthodox,Southpaw,29,13,4.7,3.84,0.5,0.52,0.59,0.61,19,4,4.64,3.76,0.5,0.41,0.58,0.69,40,29
Blue,Middleweight,0,Men,3,92.99,83.91,187.96,185.42,195.58,187.96,Orthodox,Orthodox,12,5,4.1,6.03,0.56,0.45,0.31,1,12,4,5.54,4.55,0.57,0.12,0.46,0.45,32,29
Red,Bantamweight,0,Men,3,61.23,61.23,165.1,170.18,167.64,172.72,Orthodox,Switch,28,10,3.22,2.5,0.42,0.39,0.66,0.78,23,6,8.26,5.95,0.54,0,0.47,0.78,41,36
Blue,Heavyweight,0,Men,3,92.99,92.99,190.5,182.88,195.58,193.04,Orthodox,Orthodox,15,9,3.86,3.06,0.51,0.39,0.57,0.76,15,3,3.92,3.51,0.57,0.33,0.49,0.75,37,36
Red,Bantamweight,0,Men,3,61.23,61.23,177.8,177.8,177.8,182.88,Orthodox,Orthodox,10,4,4.33,4.94,0.48,0.42,0.5,0.25,14,10,4.68,4.62,0.35,0.42,0.58,0.57,28,33
Blue,Middleweight,0,Men,3,83.91,83.91,182.88,175.26,193.04,185.42,Southpaw,Orthodox,8,2,1.93,2.64,0.45,0.45,0.46,0.35,7,3,3.89,2.49,0.56,0.44,0.5,0,26,28
Red,Featherweight,0,Men,3,65.77,65.77,172.72,180.34,182.88,185.42,Orthodox,Orthodox,16,3,3.32,2.62,0.51,0.75,0.47,0.5,8,4,5.23,1.83,0.55,0,0.71,0.57,29,28
Red,Strawweight,0,Women,3,52.16,52.16,160.02,165.1,160.02,162.56,Orthodox,Orthodox,9,1,3.46,2.98,0.46,0.41,0.57,0.66,8,6,4.03,4.51,0.45,0.3,0.56,0.57,31,31
Red,Flyweight,0,Men,3,56.7,56.7,170.18,167.64,177.8,172.72,Orthodox,Orthodox,15,0,3.51,1.15,0.71,0.41,0.47,0.71,12,5,5.24,4.62,0.57,0,0.52,0.6,24,32
Blue,Welterweight,0,Men,3,77.11,77.11,187.96,175.26,187.96,180.34,Orthodox,Switch,1,2,4.49,3.73,0.57,0.33,0.62,0.88,5,2,9.28,12.83,0.43,0,0.42,1,39,27
Blue,Strawweight,0,Women,5,52.16,52.16,162.56,165.1,160.02,160.02,Orthodox,Orthodox,13,5,3.31,4.09,0.4,0.15,0.51,0.28,17,3,5.55,3.56,0.44,0.66,0.61,0.7,31,34
Red,Welterweight,0,Men,3,77.11,77.11,190.5,175.26,198.12,177.8,Orthodox,Southpaw,18,5,4.37,3.33,0.46,0.39,0.54,0.74,28,9,3.13,2.67,0.45,0.42,0.6,0.6,33,45
Red,Bantamweight,0,Men,3,61.23,61.23,170.18,170.18,170.18,177.8,Orthodox,Southpaw,18,5,5.22,4.79,0.51,0.32,0.61,0.85,13,10,2.13,4.29,0.37,0.15,0.39,0.6,36,33
Red,Featherweight,0,Men,3,65.77,65.77,175.26,167.64,180.34,170.18,Orthodox,Orthodox,13,3,5.72,4.33,0.49,0.2,0.54,0.62,12,5,3.42,5.87,0.5,0.25,0.31,0.2,30,33
Red,Lightweight,0,Men,3,70.31,70.31,182.88,180.34,182.88,175.26,Orthodox,Orthodox,11,2,5.35,5.76,0.52,0.53,0.55,0.64,7,3,5.82,4.07,0.58,0,0.56,0.36,31,32
Red,Heavyweight,0,Men,3,104.33,108.86,177.8,187.96,185.42,203.2,Orthodox,Orthodox,17,9,2.05,2.93,0.45,0.35,0.56,1,60,17,3.29,3.8,0.48,0.46,0.44,0.37,41,46
Red,Lightweight,0,Men,3,70.31,70.31,172.72,177.8,175.26,177.8,Southpaw,Southpaw,13,5,3.61,4.51,0.41,0.6,0.54,0.64,21,12,3.54,3.39,0.47,0.28,0.57,0.57,35,38
Blue,Middleweight,0,Men,3,83.91,83.91,185.42,187.96,195.58,190.5,Southpaw,Orthodox,24,6,2.98,2.23,0.42,0.39,0.57,0.82,23,5,3.87,3.6,0.54,0.47,0.46,0.58,34,28
Red,Bantamweight,0,Men,3,61.23,61.23,167.64,175.26,172.72,185.42,Southpaw,Switch,10,8,3.44,2.84,0.55,0.55,0.51,0.64,6,4,6.53,7.58,0.46,0,0.58,0.5,44,29
Red,Bantamweight,0,Men,5,61.23,61.23,180.34,172.72,177.8,170.18,Switch,Orthodox,17,4,5.33,3.4,0.44,0.33,0.58,0.64,21,8,4.49,3.96,0.43,0.4,0.55,0.72,31,26
Blue,Middleweight,0,Men,3,77.11,83.91,190.5,190.5,203.2,190.5,Orthodox,Orthodox,22,10,4.04,3.19,0.6,0,0.53,0.67,15,5,6.08,5.3,0.55,0.45,0.51,1,35,32
Red,Featherweight,0,Men,3,65.77,65.77,180.34,182.88,187.96,185.42,Orthodox,Switch,23,11,3.85,4.11,0.37,0.47,0.51,0.69,18,7,6.11,4.41,0.52,0.46,0.47,0.56,33,34
Red,Middleweight,0,Men,3,83.91,83.91,187.96,177.8,190.5,187.96,Orthodox,Orthodox,12,3,3.66,3.58,0.4,0.41,0.51,0.5,8,4,0.99,3.85,0.3,0,0.46,0,27,35
Blue,Heavyweight,0,Men,3,92.99,111.58,187.96,187.96,190.5,203.2,Orthodox,Orthodox,21,10,4.7,2.75,0.52,0,0.58,0.63,11,1,4.31,4.76,0.48,0.33,0.43,0.77,32,31
Red,Middleweight,0,Men,3,83.91,83.91,182.88,185.42,190.5,187.96,Orthodox,Orthodox,12,2,4.3,3.46,0.59,0.49,0.45,0.63,16,7,6.19,5.67,0.47,0.25,0.52,0.67,30,34
Red,Featherweight,0,Men,3,65.77,65.77,180.34,172.72,180.34,177.8,Switch,Orthodox,22,6,3.02,3.46,0.4,0.34,0.5,0.4,18,5,2.02,1.54,0.59,0.42,0.49,0.5,35,33
Red,Welterweight,0,Men,3,77.11,77.11,182.88,175.26,187.96,180.34,Orthodox,Orthodox,16,6,3.27,2.22,0.55,0.5,0.58,0.71,7,2,4.31,5.35,0.45,0.2,0.47,0.5,31,28
Blue,Strawweight,0,Women,3,52.16,52.16,157.48,154.94,160.02,154.94,Orthodox,Orthodox,8,3,4.81,3.66,0.48,0.33,0.49,0.47,9,3,4.1,2.48,0.57,0.5,0.53,0.72,24,28
Red,Lightweight,0,Men,3,70.31,70.31,180.34,185.42,182.88,195.58,Orthodox,Switch,17,6,3.38,3.59,0.47,0.23,0.58,1,15,1,5.86,5.06,0.41,0.33,0.56,0.94,34,24
Blue,Flyweight,0,Women,3,56.7,52.16,167.64,165.1,172.72,160.02,Southpaw,Orthodox,10,4,4.67,3.82,0.55,0.66,0.52,0.47,13,8,2.61,3.12,0.46,0.43,0.56,0.43,26,28
Blue,Bantamweight,0,Men,3,61.23,61.23,165.1,175.26,175.26,175.26,Orthodox,Orthodox,23,9,3.82,4.47,0.48,0.41,0.44,0.52,14,1,5.42,2.97,0.53,0.4,0.62,0.85,32,28
Red,Lightweight,0,Men,3,70.31,70.31,175.26,187.96,177.8,187.96,Orthodox,Switch,14,5,3.08,4.78,0.33,0,0.51,0.82,15,7,5.31,6.41,0.47,0,0.4,0,31,30
Red,Welterweight,0,Men,5,77.11,70.31,182.88,180.34,193.04,193.04,Southpaw,Orthodox,22,13,4.57,3.77,0.45,0.3,0.52,0.41,26,10,4.94,4.41,0.45,0.35,0.55,0.67,38,40
Red,Heavyweight,0,Men,3,92.99,92.99,198.12,185.42,208.28,190.5,Orthodox,Southpaw,21,8,3.81,2.83,0.53,1,0.44,0.57,17,10,4.44,3.43,0.43,0.57,0.47,0.76,31,30
Blue,Featherweight,0,Men,3,65.77,65.77,172.72,185.42,185.42,187.96,Orthodox,Southpaw,13,4,5.45,3.37,0.5,0,0.56,0.65,29,12,6.14,6.29,0.48,0.46,0.47,0.58,32,34
Red,Middleweight,0,Men,3,83.91,83.91,185.42,187.96,195.58,203.2,Orthodox,Orthodox,10,9,4.5,6.15,0.41,0,0.36,0.73,13,11,2.65,3.62,0.47,0.4,0.5,0.67,35,35
Blue,Heavyweight,0,Men,3,104.33,120.2,190.5,175.26,198.12,190.5,Orthodox,Orthodox,13,10,5.8,5.08,0.44,0.33,0.5,0.67,23,8,4.41,5.87,0.48,0,0.4,0.33,35,37
Red,Featherweight,0,Women,3,61.23,65.77,170.18,180.34,170.18,177.8,Orthodox,Orthodox,10,2,3.41,1.99,0.49,0.64,0.66,0.72,1,1,2.37,4.57,0.25,0,0.47,0.77,33,40
Blue,Bantamweight,0,Men,3,61.23,61.23,167.64,165.1,162.56,167.64,Orthodox,Orthodox,13,7,3.6,3.11,0.45,0.3,0.53,0.42,16,9,2.88,5.03,0.33,0.4,0.58,0.72,37,32
Blue,Strawweight,0,Women,3,52.16,52.16,157.48,160.02,167.64,160.02,Southpaw,Orthodox,7,1,3,2.53,0.57,0.5,0.45,0,7,4,2.66,3.06,0.49,0.6,0.52,0.42,26,31
Blue,Welterweight,0,Men,3,77.11,77.11,180.34,185.42,182.88,193.04,Orthodox,Orthodox,5,3,4.49,4.56,0.51,0.3,0.51,1,9,3,2.22,3.38,0.41,0.28,0.58,0.72,30,31
Red,Heavyweight,0,Men,5,111.13,119.75,193.04,187.96,205.74,190.5,Orthodox,Southpaw,12,2,5.49,2.19,0.6,0.21,0.63,0.5,15,7,3.96,5.05,0.49,0,0.43,0.57,33,31
Red,Middleweight,0,Men,3,83.91,83.91,182.88,182.88,185.42,187.96,Orthodox,Southpaw,26,7,4.57,3.45,0.42,0.38,0.59,0.82,19,7,4.56,4.24,0.45,0.45,0.56,0.69,33,30
Red,Middleweight,0,Men,3,83.91,77.11,190.5,177.8,190.5,193.04,Orthodox,Southpaw,13,4,4.53,3.26,0.54,0.31,0.61,0.76,17,6,3.87,3.31,0.33,0.36,0.57,0.65,29,29
Blue,Middleweight,0,Men,3,83.91,83.91,182.88,182.88,187.96,190.5,Orthodox,Southpaw,13,7,3.32,3.44,0.39,0.39,0.61,0.83,12,3,4.66,4.1,0.54,0.5,0.6,0.87,34,32
Red,Featherweight,0,Men,3,65.77,65.77,182.88,180.34,185.42,185.42,Southpaw,Orthodox,13,2,2.62,1.49,0.46,0.6,0.75,0.81,14,5,3.44,3.36,0.46,0,0.63,0.28,26,29
Blue,Featherweight,0,Men,3,65.77,65.77,175.26,167.64,175.26,175.26,Switch,Orthodox,15,7,5.56,4.31,0.48,0.1,0.57,0.48,20,6,5.91,4.22,0.5,0.48,0.56,0.7,28,30
Red,Middleweight,0,Men,3,83.91,83.91,187.96,182.88,198.12,190.5,Orthodox,Orthodox,25,6,3.73,5.36,0.42,0.5,0.54,1,15,5,3.49,3.29,0.44,0.4,0.48,0.46,33,32
Blue,Lightweight,0,Men,3,70.31,70.31,172.72,177.8,172.72,182.88,Orthodox,Southpaw,18,9,5.52,4.15,0.49,0,0.68,0.86,16,5,5.78,5.25,0.44,0.2,0.64,0.78,38,28
Red,Lightweight,0,Men,3,70.31,70.31,185.42,177.8,190.5,177.8,Orthodox,Orthodox,15,4,2.7,1.72,0.48,0.23,0.65,0.67,8,1,1.87,4,0.29,0.2,0.44,0.57,27,27
Red,Lightweight,0,Men,3,70.31,65.77,180.34,180.34,185.42,180.34,Southpaw,Orthodox,13,2,5.7,4.98,0.54,0.37,0.42,0.69,17,6,3.52,6.88,0.51,0.4,0.39,0,28,34
Blue,Bantamweight,0,Men,3,61.23,61.23,165.1,172.72,175.26,177.8,Orthodox,Orthodox,13,5,2.64,4.12,0.32,0,0.46,0.61,18,5,4.19,4.55,0.4,0.37,0.55,0.84,32,27
Red,Featherweight,0,Women,3,61.23,61.23,167.64,165.1,172.72,167.64,Orthodox,Switch,8,5,2.2,2.48,0.46,0.42,0.52,0.5,9,2,2.96,1.18,0.55,0.5,0.57,0.75,35,29
Blue,Welterweight,1,Men,5,77.11,77.11,182.88,187.96,193.04,187.96,Switch,Southpaw,20,4,4.36,2.74,0.52,0.45,0.54,0.89,22,3,2.75,2.34,0.53,0.34,0.54,0.7,36,32
Red,Middleweight,0,Men,3,83.91,83.91,185.42,190.5,182.88,195.58,Orthodox,Southpaw,14,3,6.2,6.38,0.58,0.75,0.47,0.8,16,6,4.1,2.68,0.49,0.29,0.53,0.65,32,39
Blue,Bantamweight,0,Men,3,61.23,61.23,170.18,167.64,177.8,172.72,Orthodox,Orthodox,31,8,3.57,3.74,0.46,0.54,0.6,0.91,17,4,4.5,2.37,0.41,0.36,0.57,0.8,37,33
Blue,Bantamweight,0,Women,3,61.23,61.23,172.72,172.72,167.64,170.18,Orthodox,Orthodox,13,6,4.23,4.95,0.41,0.3,0.49,0.63,14,9,3.68,3.83,0.37,0.27,0.51,0.66,27,29
Red,Heavyweight,0,Men,3,92.99,92.99,190.5,187.96,200.66,190.5,Orthodox,Orthodox,10,5,2.9,2.39,0.59,0.3,0.56,0.5,7,6,3.54,6.53,0.52,0,0.42,0,32,35
Red,Heavyweight,0,Men,3,112.94,118.84,190.5,187.96,198.12,190.5,Orthodox,Southpaw,25,8,3.6,3.35,0.48,0.33,0.55,0.79,17,2,4.06,2.2,0.52,0.54,0.5,0.2,38,33
Blue,Lightweight,0,Men,3,70.31,70.31,182.88,175.26,190.5,172.72,Orthodox,Orthodox,18,7,2.82,3.4,0.46,0.25,0.54,0.86,20,6,5.39,3.4,0.57,0.4,0.57,0.62,44,35
Blue,Welterweight,0,Men,3,77.11,77.11,177.8,177.8,170.18,187.96,Switch,Orthodox,10,3,3.36,4.61,0.49,0.35,0.46,0.33,10,3,6.09,6.67,0.46,0.42,0.52,0.9,27,31
Red,Flyweight,0,Men,3,56.7,56.7,165.1,167.64,172.72,172.72,Orthodox,Southpaw,17,1,2.8,3.07,0.39,0.33,0.63,0.4,13,5,2.04,2.59,0.61,0.75,0.61,0.76,30,34
Red,Bantamweight,0,Men,3,61.23,61.23,170.18,170.18,175.26,170.18,Orthodox,Switch,25,10,5.31,6.03,0.5,0.46,0.47,0.58,10,7,3.71,3.9,0.46,0.52,0.44,0.58,30,30
Blue,Flyweight,0,Men,3,56.7,56.7,167.64,172.72,177.8,177.8,Switch,Switch,11,6,3.95,8.28,0.45,0.5,0.34,0,12,4,4.55,3.7,0.57,0.39,0.54,0.63,27,33
Red,Bantamweight,0,Men,5,61.23,61.23,172.72,172.72,177.8,172.72,Switch,Orthodox,23,9,4.31,5.48,0.49,0.39,0.5,0.7,24,4,3.91,2.61,0.33,0.42,0.7,0.83,31,39
Red,Featherweight,0,Men,3,65.77,65.77,175.26,180.34,182.88,187.96,Orthodox,Orthodox,17,5,6.14,5.58,0.46,0.41,0.55,0.86,11,2,5.38,5.48,0.46,0.18,0.51,0.45,35,29
Red,Strawweight,0,Women,3,52.16,52.16,160.02,160.02,162.56,167.64,Orthodox,Orthodox,11,1,6.26,5.12,0.38,0,0.55,1,15,5,3.33,3.23,0.39,0.66,0.67,0.66,25,22
Blue,Heavyweight,0,Men,3,92.99,92.99,182.88,177.8,190.5,180.34,Orthodox,Southpaw,14,9,3.03,3.24,0.54,0.32,0.44,0.58,13,0,4.57,3.12,0.57,0.16,0.57,0.83,33,34
Red,Bantamweight,0,Women,3,56.7,56.7,170.18,167.64,165.1,170.18,Orthodox,Orthodox,12,6,3.76,7.03,0.44,0.33,0.43,0.65,17,8,4.27,4.23,0.4,0.55,0.52,0.79,35,30
Blue,Middleweight,0,Men,3,83.91,83.91,182.88,185.42,187.96,195.58,Orthodox,Southpaw,23,10,4.43,5.33,0.51,0.27,0.43,0.73,36,17,3.18,3.37,0.45,0.38,0.53,0.34,34,36
Red,Heavyweight,0,Men,3,120.2,107.05,193.04,193.04,195.58,198.12,Orthodox,Orthodox,13,2,5.17,5.7,0.52,0.25,0.54,1,8,4,5.08,3.46,0.48,0.5,0.57,0.42,32,31
Blue,Flyweight,0,Women,3,52.16,56.7,162.56,165.1,162.56,162.56,Orthodox,Orthodox,9,6,4.41,4.12,0.38,0.44,0.64,0.77,11,7,4.39,3.47,0.45,0.33,0.55,0.73,36,38
Red,Lightweight,0,Men,3,70.31,70.31,172.72,187.96,180.34,187.96,Southpaw,Switch,23,12,4.92,4.26,0.41,0.5,0.62,0.55,11,9,1.89,5.86,0.41,0,0.31,0.3,35,32
Blue,Flyweight,0,Men,3,56.7,56.7,170.18,170.18,185.42,172.72,Southpaw,Orthodox,12,7,3.46,4.44,0.38,0.27,0.44,0.64,21,14,3.87,4.97,0.33,0,0.65,0.87,32,40
Blue,Heavyweight,0,Men,5,92.99,92.99,187.96,193.04,193.04,200.66,Orthodox,Southpaw,22,11,3.72,2.57,0.48,0.33,0.53,0.65,12,1,7.31,3.35,0.54,0,0.47,0.73,40,32
Blue,Welterweight,0,Men,3,77.11,77.11,180.34,180.34,190.5,190.5,Orthodox,Southpaw,22,9,5.17,5.15,0.52,0.6,0.52,0.62,15,6,4.97,5.47,0.5,0.44,0.57,0.87,32,33
Red,Heavyweight,0,Men,3,108.41,92.99,187.96,187.96,200.66,193.04,Orthodox,Orthodox,11,3,3.18,4.21,0.37,0.18,0.52,0,7,3,4.46,2.73,0.62,0.07,0.58,1,34,36
Blue,Flyweight,0,Women,3,56.7,56.7,162.56,170.18,170.18,167.64,Switch,Orthodox,8,4,2.04,3.7,0.3,0,0.47,0.11,4,3,3.31,4.75,0.45,0.44,0.32,0,35,27
Blue,Heavyweight,0,Men,3,120.2,117.93,190.5,190.5,195.58,198.12,Orthodox,Orthodox,16,5,4.6,3.83,0.49,0.4,0.48,0.56,16,4,3.54,3.79,0.49,0.64,0.49,0.7,32,29
Red,Lightweight,0,Men,3,70.31,70.31,177.8,180.34,185.42,190.5,Switch,Orthodox,15,6,4.46,2.51,0.52,0.36,0.44,0.85,14,8,2.4,8.08,0.36,0.55,0.4,0.5,29,32
Blue,Middleweight,0,Men,3,83.91,83.91,187.96,182.88,190.5,187.96,Southpaw,Southpaw,33,18,3.28,3.63,0.44,0.14,0.52,0.82,19,7,5.06,4.26,0.5,0.44,0.61,0.48,37,29
Red,Welterweight,0,Men,3,77.11,77.11,185.42,177.8,195.58,185.42,Orthodox,Southpaw,11,2,4.52,3.74,0.51,0.28,0.44,0.47,16,7,2.21,3.73,0.41,0.37,0.44,0.6,29,33
Red,Strawweight,0,Women,3,52.16,52.16,160.02,170.18,147.32,172.72,Orthodox,Orthodox,8,3,3,3.19,0.4,0.58,0.48,0.71,7,3,2.79,2.57,0.47,0,0.57,0.33,24,31
Red,Bantamweight,0,Women,3,61.23,61.23,167.64,167.64,167.64,172.72,Orthodox,Orthodox,10,3,3.84,4.86,0.57,0.38,0.53,0.68,8,5,2.2,2.48,0.46,0.42,0.52,0.5,32,35
Blue,Bantamweight,1,Women,5,61.23,61.23,167.64,172.72,175.26,175.26,Orthodox,Orthodox,12,5,3.16,2.3,0.47,0.55,0.5,0.23,23,5,4.55,2.62,0.51,0.54,0.57,0.82,34,35
Red,Flyweight,1,Men,5,56.7,56.7,170.18,162.56,177.8,175.26,Orthodox,Orthodox,21,8,3.87,3.63,0.44,0.46,0.59,0.63,24,11,4.57,3.24,0.39,0.33,0.65,0.88,30,31
Blue,Heavyweight,0,Men,3,117.93,116.57,190.5,190.5,200.66,213.36,Orthodox,Southpaw,27,12,2.43,2.48,0.5,0.26,0.4,0.53,18,2,8.21,4.61,0.48,0,0.55,0.75,39,31
Red,Flyweight,0,Men,3,56.7,56.7,165.1,167.64,170.18,165.1,Orthodox,Orthodox,27,5,4.32,3.9,0.49,0.48,0.5,0.67,24,8,4.12,3.14,0.46,0.44,0.59,0.82,33,32
Red,Heavyweight,0,Men,3,92.99,92.99,190.5,193.04,190.5,193.04,Orthodox,Orthodox,19,1,3.64,2.25,0.53,0.31,0.59,0.86,37,19,3.21,4.47,0.48,0.26,0.46,0.48,31,35
Red,Welterweight,0,Men,3,77.11,77.11,180.34,185.42,182.88,190.5,Orthodox,Switch,23,9,5.02,4.17,0.41,0.22,0.58,0.5,11,7,3.78,4.21,0.43,0.57,0.54,0.45,33,31
Red,Lightweight,0,Men,3,70.31,70.31,172.72,172.72,177.8,172.72,Southpaw,Orthodox,27,13,4.34,4.23,0.4,0.18,0.51,0.56,20,12,1.85,3.3,0.48,0.25,0.58,0.44,35,33
Red,Lightweight,0,Men,3,70.31,70.31,175.26,170.18,177.8,177.8,Orthodox,Orthodox,14,2,4.33,3.4,0.55,0.3,0.52,0.68,16,3,4.19,4.21,0.42,0.44,0.61,0.79,36,29
Red,Welterweight,0,Men,3,77.11,77.11,182.88,185.42,200.66,195.58,Orthodox,Southpaw,16,0,5.28,3.6,0.46,0.41,0.52,0.91,9,4,4.3,5.13,0.54,0.33,0.48,0.5,24,35
Red,Bantamweight,0,Women,3,61.23,56.7,172.72,170.18,177.8,182.88,Orthodox,Orthodox,13,5,4.71,3.36,0.52,0.33,0.5,0.64,9,7,5.37,5.41,0.36,0,0.56,0.5,28,34
Red,Heavyweight,0,Men,3,92.99,83.91,182.88,190.5,198.12,190.5,Orthodox,Southpaw,13,2,3.58,5.56,0.41,0.28,0.39,0.62,20,5,5.19,5.01,0.5,0,0.51,0.57,29,27
Red,Welterweight,0,Men,3,77.11,77.11,180.34,180.34,180.34,193.04,Switch,Switch,8,2,2.77,4.02,0.53,0.4,0.44,0.61,3,3,3.12,2.17,0.55,0,0.48,0.73,29,35
Red,Heavyweight,0,Men,5,120.2,116.12,193.04,195.58,203.2,198.12,Orthodox,Orthodox,18,4,3.53,1.83,0.5,0.53,0.59,0.31,14,3,7.72,2.77,0.66,1,0.66,1,33,30
Red,Middleweight,0,Men,3,83.91,83.91,185.42,177.8,195.58,190.5,Orthodox,Orthodox,24,8,5.09,3.69,0.44,0.3,0.56,0.8,31,10,5.96,6.58,0.51,0,0.53,0.92,35,36
Red,Lightweight,0,Men,3,70.31,70.31,177.8,175.26,185.42,180.34,Orthodox,Southpaw,21,3,5.13,3.7,0.52,0.25,0.41,0.56,11,3,2.55,1.84,0.61,0.25,0.57,0.3,29,28
Red,Heavyweight,0,Men,3,92.99,92.99,190.5,195.58,195.58,200.66,Orthodox,Orthodox,30,9,4.38,2.47,0.55,0.38,0.44,0.53,18,8,4.03,3.53,0.4,0.39,0.51,0.83,32,37
